InstanceID,EventNote,DateTimeStamp:,ResponseIDx,Respondent,CaregiverID,StudyPhase,SessionType,SessionCount,Merge_TotalSessionTrials,SessionBlockCount,TrialDirection,CareDirStart,CareDirEnd,SelfMonitoring1,SelfMonitoring2,SelfMonitoring3,SelfMonitoring4,SelfMonitoring5,SelfMonitoring6,SelfMonitoring6a_1,SelfMonitoring6a_2,SelfMonitoring6a_3,ConfResponse,ConfMonitoring1,ConfMonitoring2,ConfMonitoring3,ConfMonitoring4,ConfMonitoring5,ConfMonitoring6,ConfMonitoring6a_1,ConfMonitoring6a_2,ConfMonitoring6a_3,ConfChildResponse,ConfederateInteraction,ConfTrialNote,ConfSessionNote,IOAVideoName,IOAMonitoring1,IOAMonitoring2,IOAMonitoring3,IOAMonitoring4,IOAMonitoring5,IOAMonitoring6,IOAMonitoring6a_1,IOAMonitoring6a_2,IOAMonitoring6a_3,IOAChildResponse,IOAConfederateInteraction,IOATrialNote,IOASessionNote
708yxjf4vl,3.0_Conf_TX_SC_TrialComplete,2024-08-12T08:56:00-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,4,2,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
poxviu129v,3.0_Conf_TX_SC_TrialComplete,2024-08-12T08:57:10-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,5,2.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
6gq7ev4e1c,3.0_Conf_TX_SC_TrialComplete,2024-08-12T08:58:07-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,6,3,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,1,,,,,,,,,,,,,,,,
amf6n6yra9,3.0_Conf_TX_SC_TrialComplete,2024-08-12T08:59:17-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,7,3.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
181kx8i56d,3.0_Conf_TX_SC_TrialComplete,2024-08-12T09:00:17-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,8,4,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,0,1,1,0_CO,0,,,,,,,,,,,,,,,,
muqvk6d7d1,3.0_Conf_TX_SC_TrialComplete,2024-08-12T09:01:25-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,9,4.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
5qlcr0w490,3.0_Conf_TX_SC_TrialComplete,2024-08-12T09:02:34-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,10,5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
fq8z8pvbdw,3.0_Conf_TX_SC_TrialComplete,2024-08-12T09:03:43-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,11,5.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,1,Checked phone,,,,,,,,,,,,,,,
46d0su2epp,3.0_Conf_TX_SC_TrialComplete,2024-08-12T09:04:41-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,12,6,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
0j3ze77l6m,3.0_Conf_TX_SC_TrialComplete,2024-08-12T09:06:04-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,13,6.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
fq2dokxlbb,3.0_Conf_TX_SC_TrialComplete,2024-08-12T09:06:50-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,14,7,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
n8mnd8hqtk,3.0_Conf_TX_SC_TrialComplete,2024-08-12T09:07:55-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,15,7.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
wffb25iuo1,3.0_Conf_TX_SC_TrialComplete,2024-08-12T09:08:44-04:00,R_1fdnJsr1E92ZRMY,1_CONF,Case4,0_BL,1_SC,1,16,8,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,1,,,,,,,,,,,,,,,,
8kklge5v3q,3.0_Conf_TX_SC_TrialComplete,2024-08-13T08:35:16-04:00,R_6rI74JeroBa0JpU,1_CONF,Case3,1_T1,0_AC,3,1,0.5,,,,,,,,,,,,,,1,1,0,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
vejlb5mn58,3.0_Conf_TX_SC_TrialComplete,2024-08-13T08:36:08-04:00,R_6rI74JeroBa0JpU,1_CONF,Case3,1_T1,0_AC,3,2,1,,,,,,,,,,,,,,1,0,0,1,1,,1,1,1,0_CO,1,She asked if she needed to talk louder,,,,,,,,,,,,,,,
dnk764zp36,3.0_Conf_TX_SC_TrialComplete,2024-08-13T08:37:46-04:00,R_6rI74JeroBa0JpU,1_CONF,Case3,1_T1,0_AC,3,3,1.5,,,,,,,,,,,,,,1,1,0,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
mftqsa41sf,3.0_Conf_TX_SC_TrialComplete,2024-08-13T08:59:41-04:00,R_7OGGnS9fS0JsZ2N,1_CONF,Case3,2_T2,1_SC,3,1,0.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,1,,,,,,,,,,,,,,,,
gju9tbgqm9,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:00:39-04:00,R_7OGGnS9fS0JsZ2N,1_CONF,Case3,2_T2,1_SC,3,2,1,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,1,,,,,,,,,,,,,,,,
31e1dv8c0m,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:01:32-04:00,R_7OGGnS9fS0JsZ2N,1_CONF,Case3,2_T2,1_SC,3,3,1.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
b6s7qzxy89,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:02:21-04:00,R_7OGGnS9fS0JsZ2N,1_CONF,Case3,2_T2,1_SC,3,4,2,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
1o43knm15a,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:03:05-04:00,R_7OGGnS9fS0JsZ2N,1_CONF,Case3,2_T2,1_SC,3,5,2.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
33u71gj78q,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:03:54-04:00,R_7OGGnS9fS0JsZ2N,1_CONF,Case3,2_T2,1_SC,3,6,3,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
l78puidwmz,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:11:38-04:00,R_1dLkp0YC9nxkAtI,1_CONF,Case3,2_T2,0_AC,3,1,0.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
assm964nzn,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:12:32-04:00,R_1dLkp0YC9nxkAtI,1_CONF,Case3,2_T2,0_AC,3,2,1,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
fos43axt8r,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:13:44-04:00,R_1dLkp0YC9nxkAtI,1_CONF,Case3,2_T2,0_AC,3,3,1.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,1,,,,,,,,,,,,,,,,
hwwu0nyltn,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:47:04-04:00,R_1jOFsqq7TPeUEqX,1_CONF,Case2,3_T3,1_SC,4,1,0.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,1,I made Reference to no comply,,,,,,,,,,,,,,,
9tqvddipvs,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:48:55-04:00,R_1jOFsqq7TPeUEqX,1_CONF,Case2,3_T3,1_SC,4,2,1,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,0,1,0_CO,1,"Participant, accidently advanced the trial without self monitoring??? **Addressed 2024.09.16**",,,,,,,,,,,,,,,
78t6tg7gtu,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:49:53-04:00,R_1jOFsqq7TPeUEqX,1_CONF,Case2,3_T3,1_SC,4,3,1.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
6g3o8upj3g,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:50:43-04:00,R_1jOFsqq7TPeUEqX,1_CONF,Case2,3_T3,1_SC,4,4,2,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
x9cdau2e3l,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:51:45-04:00,R_1jOFsqq7TPeUEqX,1_CONF,Case2,3_T3,1_SC,4,5,2.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
lfqkx1p8ft,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:52:51-04:00,R_1jOFsqq7TPeUEqX,1_CONF,Case2,3_T3,1_SC,4,6,3,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,1,Reference to no behavior quiet. I did,,,,,,,,,,,,,,,
u21qlmt7u5,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:53:52-04:00,R_1jOFsqq7TPeUEqX,1_CONF,Case2,3_T3,1_SC,4,7,3.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
d5unjrtt0i,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:54:51-04:00,R_1jOFsqq7TPeUEqX,1_CONF,Case2,3_T3,1_SC,4,8,4,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
ynmo4sdzux,3.0_Conf_TX_SC_TrialComplete,2024-08-13T09:59:04-04:00,R_6bZ8r7E5YUdgl1w,1_CONF,Case2,3_T3,0_AC,4,1,0.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
12thoa8wqy,3.0_Conf_TX_SC_TrialComplete,2024-08-13T10:00:18-04:00,R_6bZ8r7E5YUdgl1w,1_CONF,Case2,3_T3,0_AC,4,2,1,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,2_PC,0,,,,,,,,,,,,,,,,
9q3pjgnbkf,3.0_Conf_TX_SC_TrialComplete,2024-08-13T10:01:34-04:00,R_6bZ8r7E5YUdgl1w,1_CONF,Case2,3_T3,0_AC,4,3,1.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
xd3xahzf81,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:00:53-04:00,R_5Kg88AtwszcAgJR,1_CONF,Case3,3_T3,1_SC,4,1,0.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
rixk768iqu,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:01:54-04:00,R_5Kg88AtwszcAgJR,1_CONF,Case3,3_T3,1_SC,4,2,1,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
k0ay8aucra,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:02:59-04:00,R_5Kg88AtwszcAgJR,1_CONF,Case3,3_T3,1_SC,4,3,1.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
r8ruyihge5,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:03:42-04:00,R_5Kg88AtwszcAgJR,1_CONF,Case3,3_T3,1_SC,4,4,2,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
m2oc7z1zit,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:04:59-04:00,R_5Kg88AtwszcAgJR,1_CONF,Case3,3_T3,1_SC,4,5,2.5,,,,,,,,,,,,,0_Comply,1,1,0,1,1,1,0,1,1,0_CO,0,,,,,,,,,,,,,,,,
73v7awwxz6,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:05:59-04:00,R_5Kg88AtwszcAgJR,1_CONF,Case3,3_T3,1_SC,4,6,3,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
o4tal0rc4n,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:06:54-04:00,R_5Kg88AtwszcAgJR,1_CONF,Case3,3_T3,1_SC,4,7,3.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
jve0bc8gh8,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:07:47-04:00,R_5Kg88AtwszcAgJR,1_CONF,Case3,3_T3,1_SC,4,8,4,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
esxf9xbcco,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:08:28-04:00,R_5Kg88AtwszcAgJR,1_CONF,Case3,3_T3,1_SC,4,9,4.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
zsydrua0kw,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:09:11-04:00,R_5Kg88AtwszcAgJR,1_CONF,Case3,3_T3,1_SC,4,10,5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
g3ustmig5t,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:10:03-04:00,R_5Kg88AtwszcAgJR,1_CONF,Case3,3_T3,1_SC,4,11,5.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
7anv3ijurn,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:10:44-04:00,R_5Kg88AtwszcAgJR,1_CONF,Case3,3_T3,1_SC,4,12,6,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
1dd4utxqq0,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:15:50-04:00,R_6maWLUgEEeHP9t8,1_CONF,Case3,3_T3,0_AC,4,1,0.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
84c2e101cp,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:16:28-04:00,R_6maWLUgEEeHP9t8,1_CONF,Case3,3_T3,0_AC,4,2,1,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
1fv3xh81bn,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:17:05-04:00,R_6maWLUgEEeHP9t8,1_CONF,Case3,3_T3,0_AC,4,3,1.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
ea26882t36,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:46:20-04:00,R_3tDRMRmkbqwM4et,1_CONF,Case2,5_RTB,1_SC,5,1,0.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,1,,,,,,,,,,,,,,,,
xb6lj8dkro,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:47:03-04:00,R_3tDRMRmkbqwM4et,1_CONF,Case2,5_RTB,1_SC,5,2,1,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,1,,,,,,,,,,,,,,,,
fklpr09i5b,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:48:01-04:00,R_3tDRMRmkbqwM4et,1_CONF,Case2,5_RTB,1_SC,5,3,1.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
4p52jdcygg,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:48:49-04:00,R_3tDRMRmkbqwM4et,1_CONF,Case2,5_RTB,1_SC,5,4,2,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
9g5511cb1w,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:49:43-04:00,R_3tDRMRmkbqwM4et,1_CONF,Case2,5_RTB,1_SC,5,5,2.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,1,,,,,,,,,,,,,,,,
bafnchcm7c,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:50:39-04:00,R_3tDRMRmkbqwM4et,1_CONF,Case2,5_RTB,1_SC,5,6,3,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
bk9wgqr4ul,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:51:40-04:00,R_3tDRMRmkbqwM4et,1_CONF,Case2,5_RTB,1_SC,5,7,3.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
0aaa36a7q5,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:52:38-04:00,R_3tDRMRmkbqwM4et,1_CONF,Case2,5_RTB,1_SC,5,8,4,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
7wruw4rgoy,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:53:20-04:00,R_3tDRMRmkbqwM4et,1_CONF,Case2,5_RTB,1_SC,5,9,4.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
sbt4525qo9,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:54:14-04:00,R_3tDRMRmkbqwM4et,1_CONF,Case2,5_RTB,1_SC,5,10,5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
1ruj52dgun,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:57:47-04:00,R_6zHIK3jpkfHvPIO,1_CONF,Case2,5_RTB,0_AC,5,1,0.5,,,,,,,,,,,,,,1,1,1,0,1,,1,1,1,2_PC,0,,,,,,,,,,,,,,,,
g1kwu7sxgc,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:58:38-04:00,R_6zHIK3jpkfHvPIO,1_CONF,Case2,5_RTB,0_AC,5,2,1,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
1gecmmipjy,3.0_Conf_TX_SC_TrialComplete,2024-08-14T09:59:35-04:00,R_6zHIK3jpkfHvPIO,1_CONF,Case2,5_RTB,0_AC,5,3,1.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
x1uxrsvxt4,3.0_Conf_TX_SC_TrialComplete,2024-08-15T09:12:59-04:00,R_51LdDD6gogWPckn,1_CONF,Case1,2_T2,0_AC,5,1,0.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
fgcaz9u2k9,3.0_Conf_TX_SC_TrialComplete,2024-08-15T09:13:47-04:00,R_51LdDD6gogWPckn,1_CONF,Case1,2_T2,0_AC,5,2,1,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
epulkrh8tk,3.0_Conf_TX_SC_TrialComplete,2024-08-15T09:15:03-04:00,R_51LdDD6gogWPckn,1_CONF,Case1,2_T2,0_AC,5,3,1.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
sv2pe6n20d,3.0_Conf_TX_SC_TrialComplete,2024-08-15T09:18:44-04:00,R_32Q0HaHaawwoVjr,1_CONF,Case1,3_T3,1_SC,5,1,0.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
i84nj8dpwb,3.0_Conf_TX_SC_TrialComplete,2024-08-15T09:19:40-04:00,R_32Q0HaHaawwoVjr,1_CONF,Case1,3_T3,1_SC,5,2,1,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
vlptq344o1,3.0_Conf_TX_SC_TrialComplete,2024-08-15T09:20:36-04:00,R_32Q0HaHaawwoVjr,1_CONF,Case1,3_T3,1_SC,5,3,1.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
eelkwu9bs6,3.0_Conf_TX_SC_TrialComplete,2024-08-15T09:21:36-04:00,R_32Q0HaHaawwoVjr,1_CONF,Case1,3_T3,1_SC,5,4,2,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
j9owpe9u4u,3.0_Conf_TX_SC_TrialComplete,2024-08-15T09:22:25-04:00,R_32Q0HaHaawwoVjr,1_CONF,Case1,3_T3,1_SC,5,5,2.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
1phcqur8wf,3.0_Conf_TX_SC_TrialComplete,2024-08-15T09:23:21-04:00,R_32Q0HaHaawwoVjr,1_CONF,Case1,3_T3,1_SC,5,6,3,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
i52ddfgplp,3.0_Conf_TX_SC_TrialComplete,2024-08-15T09:28:05-04:00,R_55syw4v7LvtIVOS,1_CONF,Case1,3_T3,0_AC,5,1,0.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
40bfltsmdt,3.0_Conf_TX_SC_TrialComplete,2024-08-15T09:28:39-04:00,R_55syw4v7LvtIVOS,1_CONF,Case1,3_T3,0_AC,5,2,1,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
42q26brd2y,3.0_Conf_TX_SC_TrialComplete,2024-08-15T09:29:50-04:00,R_55syw4v7LvtIVOS,1_CONF,Case1,3_T3,0_AC,5,3,1.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,1,Nodded to put toys back out of bin,,,,,,,,,,,,,,,
ydcxk6f2tw,3.0_Conf_TX_SC_TrialComplete,2024-08-16T09:15:07-04:00,R_3mmygfbjKX47LfO,1_CONF,Case4,5_RTB,0_AC,2,1,0.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,,,,,,,,,,,,,,,,,
vlkta0y9ks,3.0_Conf_TX_SC_TrialComplete,2024-08-16T09:16:59-04:00,R_3mmygfbjKX47LfO,1_CONF,Case4,5_RTB,0_AC,2,2,1,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
kv07tghq0x,3.0_Conf_TX_SC_TrialComplete,2024-08-16T09:18:00-04:00,R_3mmygfbjKX47LfO,1_CONF,Case4,5_RTB,0_AC,2,3,1.5,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
xmvhjmnp8d,3.0_Conf_TX_SC_TrialComplete,2024-08-16T09:54:28-04:00,R_1c6MdC8hJIQmuyD,1_CONF,Case1,5_RTB,1_SC,6,1,0.5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
0kaipj5v5x,3.0_Conf_TX_SC_TrialComplete,2024-08-16T09:56:22-04:00,R_1c6MdC8hJIQmuyD,1_CONF,Case1,5_RTB,1_SC,6,2,1,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,1,Caregiver guide was interupted and reset **Addressed 2024.09.16**,,,,,,,,,,,,,,,
l7vid7vcvz,3.0_Conf_TX_SC_TrialComplete,2024-08-16T09:57:21-04:00,R_1c6MdC8hJIQmuyD,1_CONF,Case1,5_RTB,1_SC,6,3,1.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
t74m72d6ox,3.0_Conf_TX_SC_TrialComplete,2024-08-16T09:58:10-04:00,R_1c6MdC8hJIQmuyD,1_CONF,Case1,5_RTB,1_SC,6,4,2,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
hm7ywapcs1,3.0_Conf_TX_SC_TrialComplete,2024-08-16T09:59:07-04:00,R_1c6MdC8hJIQmuyD,1_CONF,Case1,5_RTB,1_SC,6,5,2.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
7ens0cuph9,3.0_Conf_TX_SC_TrialComplete,2024-08-16T09:59:51-04:00,R_1c6MdC8hJIQmuyD,1_CONF,Case1,5_RTB,1_SC,6,6,3,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
mpi2rm6b1i,3.0_Conf_TX_SC_TrialComplete,2024-08-16T10:00:45-04:00,R_1c6MdC8hJIQmuyD,1_CONF,Case1,5_RTB,1_SC,6,7,3.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
sqde27uxh2,3.0_Conf_TX_SC_TrialComplete,2024-08-16T10:01:30-04:00,R_1c6MdC8hJIQmuyD,1_CONF,Case1,5_RTB,1_SC,6,8,4,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
dprlmk0j3y,3.0_Conf_TX_SC_TrialComplete,2024-08-16T10:02:24-04:00,R_1c6MdC8hJIQmuyD,1_CONF,Case1,5_RTB,1_SC,6,9,4.5,,,,,,,,,,,,,0_Comply,1,1,1,1,1,1,1,1,1,0_CO,0,,,,,,,,,,,,,,,,
10b4r2s3x7,3.0_Conf_TX_SC_TrialComplete,2024-08-16T10:03:21-04:00,R_1c6MdC8hJIQmuyD,1_CONF,Case1,5_RTB,1_SC,6,10,5,,,,,,,,,,,,,1_NoComply,1,1,1,1,1,0,1,1,1,1_PO,0,,,,,,,,,,,,,,,,
